tweet_ID	sentiment
885139567199780864	3
885139531984404480	1
885139596476121089	0
885139651580899328	0
5566765361	0
	0
885139670077669376	0
	0
885139666218995713	0
885139794463948800	0
	0
	0
	0
	0
885139944104013824	0
885139915549298688	0
885139764713857024	0
	0
885139793805533185	0
885139868061446144	0
885139838332264452	0
885139700775874561	0
885139743343857664	1
885139831705280513	-1
885139949397430272	1
885140074517737472	0
885140052388397058	0
885140163353071616	1
885140104628629505	0
885139972529016832	0
885140083824873472	0
885140177827618816	-2
885140200107773954	-1
885140181904486401	1
885140265912152068	4
885140422237929472	0
885140435504693249	1
885140399676948486	0
885140259008389124	1
885140382123798529	0
885140232097734656	0
885140409462263808	1
885140323034386432	0
885140439241809922	0
885140464961069057	1
885140587128684546	0
885140516442185728	0
885140552571924487	0
885140573748776960	0
885140488596201472	0
885140557156286464	0
885140586659020801	-2
885140541259866113	0
885140463711334400	0
885140599384547328	1
	0
885140632792178688	0
885140704510476294	1
885140635463942144	0
885140649636442115	1
885140697766137856	-1
885140711133327360	1
885140721363279872	0
885140652673183744	0
885140688719007744	3
885140743626608643	0
885140843279118341	0
885140873771712512	0
885140896597114881	1
885140833535750144	0
885140960585424901	0
	0
	0
	0
	0
	0
885140950057615360	2
885140938632331264	-2
885141088855633923	0
885141124062564352	0
885141070962597888	-1
885141086867529728	1
885141123647328258	-1
885141038284898304	0
885140999617622017	1
885140981749829633	1
885141157344423937	0
885141037387329540	1
	0
885141128231751680	0
885141168312340481	0
885141161014435843	1
885141206342266880	0
885141234305695747	1
	0
885141245307142146	0
885141416120397824	0
885141286029852672	0
885141467148283906	-1
885141280107450369	-1
885141390954516480	1
885141436785713157	0
885141628561784843	0
885141673323442176	0
885141552036708354	0
	0
885141676188192769	0
885141671121375232	1
885141662405713920	0
885141682014101504	-3
885141786611548162	-1
885141834481238016	0
885141807180296192	1
885141975451783168	0
885142051205107713	1
	0
	0
885142043177005057	0
	0
	0
	0
885141999078318080	0
885142030632058880	0
885142091302674432	1
885142130871631872	0
885142089696256000	0
	0
885142026433564672	-4
885142178133151745	0
885142050198482945	-4
885142196810268672	1
885142236840816640	1
885142119400304640	0
885142163411042306	1
885142187297656832	-1
885142190871244802	-1
885142190871244801	1
	0
885142206704758789	0
885142420068945920	0
885142427455160320	0
885142300199985156	0
885142422015143938	3
885142421000081408	0
885142281518559233	1
885142357863280642	0
885142490482868224	1
885142313013522437	0
	0
	0
885142590668001281	0
885142692900089857	0
885142610809147392	1
885142709303889921	0
	0
	0
885142549656207362	2
885142749242167296	0
885142632309108737	0
885142599413235720	-1
885142625476542464	0
	0
	0
885142764211625988	0
885142809447215104	0
885142907921063936	0
885142905765208064	0
885142870721691650	1
885142972479803393	1
	0
	0
	0
	0
885142952263200768	1
885142767935946752	1
885142781290852354	0
885142849519583232	0
	0
885143007250575360	1
885143004973084673	-1
885143002796183553	-1
885143068491513857	0
885143093489676289	0
885143019107872770	0
885143095041458176	0
885143144177831936	0
885143222238007296	1
885143239862480896	1
885143031355256832	-1
885143078100717569	0
885143169490460672	0
885143260817215489	0
885143260259397633	0
885143314621661184	0
885143329549275136	0
885143324054757378	1
885143386369515521	0
885143355893612545	0
	0
	0
885143275606245377	0
885143359471464448	1
885143374365425664	1
885143420481806336	1
	0
	0
	0
	0
885143457517449216	1
885143460084428801	1
885143490816077824	0
885143487015997440	1
885143542619885568	2
885143686451003393	1
885143755304583168	1
885143719325958145	0
885143678892822530	0
885143577214451712	0
885143729392287746	-2
885143767522717696	0
885143681136812032	0
885143537955860480	0
885143786141233152	1
	0
885143916932190208	0
885143797667168256	0
885143894811430914	0
885143896631779328	1
885143875542802432	-2
885143831401857024	0
885143826221998080	1
	0
885144022200836096	1
885143803199279108	0
885143947760336896	0
885143994082226176	2
885144007566905344	0
885144076491870210	1
885144070716305409	0
885144072574431232	1
885144102358073344	0
885144090500710400	1
	0
885144203960832004	0
	0
	0
885144221187014656	0
885144218443894785	1
885144236026458112	0
885144239377711105	0
	0
	0
	0
	0
885144239230865409	-1
885144279688986625	1
885144237532229633	1
885144249007833088	0
885144291223494656	0
885144332717756416	0
885144387709280256	-1
885144510619148289	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
885144431225176064	0
885144625979289603	0
	0
	0
885144564658515969	1
885144587714662403	3
885144436186984449	0
885144607260127233	0
885144324178145280	1
885144469586157568	0
885144627149492225	0
	0
	0
885144605766946816	0
885144591544045568	1
885144574351605760	0
885144320956878848	0
	0
885144548116135936	0
	0
	0
	0
	0
	0
885144554277552130	0
885144422438113280	0
885144399272955905	2
885144429169913856	4
885144549747830786	0
885144543015862272	-1
885144669184831488	0
885144652793434116	2
885144683160240128	0
885144684183650305	0
885144761035829248	0
	0
	0
885144692341579776	1
885144806279835653	0
885144785467703297	0
885144777313976321	0
885144687446773760	0
885144885019455488	1
885144808918044672	1
885144823644250112	0
885144888559513601	0
885144896532750336	0
885144945392205825	0
885144918435536896	1
885144914601754625	0
885145068901978112	2
885144927558127616	0
885144939478298624	0
885144963435999237	1
885144962597359617	1
885145147138347009	0
885145117396529156	2
885145175684763648	0
885145227878694912	0
885145213563543553	1
	0
	0
885145163798073344	0
885145269519757317	0
885145266067824641	1
885145245729607680	1
885145182328565763	1
885145307021008896	0
885145307415228416	0
885145341477216257	0
885145301463576577	0
885145407831101440	1
885145314713325568	2
885145283641970688	0
885145337597394944	1
885145508053794817	1
	0
885145602480320513	0
885145573904535552	0
885145562764513280	-1
	0
	0
	0
	0
	0
	0
885145514257387520	1
885145555017531394	0
885145617697300480	1
885145466249388033	0
885145560730263553	1
885145497589166080	0
885145642355576833	0
885145653248131072	1
885145655043346438	0
885145674681110528	0
885145687893184512	0
885145746772815873	0
	0
885145700014731265	1
885145676019093505	0
885145683120066560	0
885145702585827328	0
885145707476381696	0
885145664149213184	0
885145706230689792	0
885145776367828992	0
885145845729038336	1
885146037203107840	-1
885146045981876224	0
885145964347932674	1
885146047739244544	1
	0
	0
885146053804261376	0
885146026641936384	0
885145977107230720	-1
	0
885145977241382913	-1
	0
885146048393609216	-1
	0
	0
885145968529813505	1
885146090160484352	0
885146092014317569	0
885146115980627969	0
885146110439903233	1
	0
885146129658249216	1
885146089938182146	1
885146063119765504	0
885146146460643330	0
885146091255201793	-1
885146078307389441	1
885146181705359360	0
885146192446971904	0
885146325448347652	2
885146257051746304	0
885146297421922305	1
	0
	0
885146285396963329	1
885146425004359681	0
885146198184783872	0
885146209014304768	0
885146420570992640	0
885146395270840320	0
885146422047379458	0
	0
	0
	0
	0
885146561226866688	0
885146443702521856	0
885146619179659265	0
	0
	0
885146464824967169	0
885146482541776896	1
885146583137955842	0
885146632550924288	0
885146650808811520	2
885146483745464321	0
885146468637708288	1
885146678210289664	1
885146666755649539	0
885146818287288320	1
	0
	0
885146752633810944	2
885146706274398211	-2
885146796510543878	0
885146834716434432	1
885146835995824134	0
885146781830586368	0
885146889355710466	0
885146742001459201	1
885146734187483136	0
	0
885146859383205888	1
885146889708081152	0
885146851879596032	0
885146893675659264	1
885146921316139008	0
885147008834707460	0
885146993684774913	0
885146987909316614	1
885147002958479361	1
	0
885146947392225280	0
885146993080713216	2
885146948407148544	0
885146968871272449	0
885146982809055232	0
885147075092127746	0
885147042321899520	0
885147134630219776	0
885147011057582081	0
885147125134249985	-1
885147010797535234	0
885147056305844224	0
885147026672898048	0
885147182667620357	1
885147061259165696	0
885147148488032256	0
885147163042340864	0
885147155010342913	0
885147159389188096	0
885147150115536896	0
885147308714840064	1
885147319879974914	0
885147379460001792	0
885147414021128193	0
885147301437636609	2
885147249856004096	0
885147410665660417	0
885147300808409088	0
885147285893423104	1
885147426029318146	-2
885147441015668736	1
885147471550328832	0
885147586524463105	1
885147566228287489	0
885147653763469314	1
	0
885147546204516352	0
885147453305106434	0
885147585324777473	0
885147594988572672	0
885147655172755460	0
885147485722746880	-3
885147667990368257	0
885147664521678848	0
885147735506255880	-1
885147754439348224	0
885147749196234752	0
885147745228513280	0
885147758440529920	0
885147759426150400	0
885147735569158144	0
885147723208458241	0
885147771052871680	0
885147780578131969	0
885147748135297027	0
885147747686518784	0
885147777142894592	0
885147774756560900	0
885147779173040129	0
885147783719735297	0
885147772961177601	0
885147783820267522	0
885147769966657537	0
885147787662249984	0
885147786890661888	0
885147795652399105	2
885147784147382272	0
885147791806181378	0
885147790938062848	0
885147797216833538	0
885147766439034880	0
885147790501756928	0
885147797711982592	0
885147790484975617	0
885147823980851201	1
885147823410368513	0
885147801826598913	0
885147939940712448	0
885147903651586049	0
885147898962477056	0
885147906356858880	0
885147930662912000	1
885147835100008448	0
885147862815911937	0
885147881937784832	3
885147830905524224	0
885147798160629760	0
885147793576214529	0
885147824333115394	0
885147831215849472	0
885147818767388672	0
885147852652990464	1
885147861142261762	-1
885147808197562368	0
885147813943926784	0
885147872546570241	0
885147845115781120	0
885148016289562624	0
885148016121749507	0
885147998350708736	-1
885147964934688769	-1
885147999919153155	0
885147968508133376	0
885147990658297856	0
885147967128088576	0
885147986317025280	0
885148008685293568	0
885148090432278528	0
885148187127840769	0
885148161328660481	1
885148023361335297	2
885148158266720256	0
885148188923101186	2
885148122732781568	0
885148148297060352	0
885148177090961408	0
885148051714654208	0
885148261496930304	1
885148265296961536	0
885148258267484160	0
885148269726138369	0
885148311124144132	0
885148285240885255	1
885148260968443905	-1
885148272645492736	4
885148297995747330	0
885148312927707138	0
885148367734665217	-1
885148293935882242	0
885148360444829700	-2
885148315125338112	0
885148369668145152	0
885148454321770500	0
885148402673209344	0
885148399716122625	0
885148356292485120	0
885148494121586688	1
885148565214945282	2
885148532058972160	0
885148533363441664	0
885148508038111240	2
885148553311551488	1
885148553898848257	0
885148566657802240	0
885148595158110209	0
885148608324087808	0
885148623901687808	0
885148523695554560	1
885148618977619968	0
885148710102941697	2
885148626057560066	1
885148641790279682	0
885148745675010048	0
885148808719499264	0
	0
	0
	0
	0
885148880958042112	1
885148799278227456	0
	0
	0
	0
885148784753164288	0
885148775676690432	0
885148889736658944	-1
885148826914492418	0
	0
885148960377126913	1
885148919662952448	0
885148934301024256	3
885148927359557633	0
885148877082382336	0
885148954962165760	1
885149060390420481	-1
885149056883970048	0
885149038735007744	0
885149030828969984	0
885148976231714816	0
885149077322711041	0
885149076789972994	0
885149180758417409	2
885149006954872833	1
	0
	0
885149099921682433	0
885149096721252353	1
885149229676503040	0
885149188178288640	1
885149012046860288	2
	0
885149088064438272	1
885148985979281408	-1
885149025405591554	0
885149158151041026	0
885149108796891136	2
885149303051825154	0
885149341740023808	0
885149289298743296	2
885149309838254081	0
885149340540346368	0
885149343921184769	1
885149321146007553	0
885149315252887552	0
885149358684950532	1
	0
885149371519684608	0
885149355388186625	0
885149400904945666	0
885149408924385280	0
885149389634842625	0
885149358278156288	-1
	0
	0
	0
	0
	0
885149359939010561	1
885149461613248512	0
885149412263026692	-2
885149380608577536	2
885149451043647489	1
	0
	0
	0
	0
885149420924174336	-1
885149467988635648	0
885149504244264962	1
885149507163492352	0
885149532287229953	1
	0
885149493540384768	1
	0
885149570350567424	2
885149531389775872	0
885149529036660737	0
885149516235780096	0
885149527707197441	2
	0
	0
885149571797721089	-1
885149624113045505	1
885149664537972738	0
885149644271095810	0
	0
885149590042923008	0
885149571936026625	0
885149642249392128	0
885149651179114497	0
885149625371328512	1
885149673232543745	1
	0
885149676059668480	0
885149775364055040	1
	0
885149918628904960	0
885149783895285760	-1
885149905131626498	0
885149742556172290	0
885149801402302469	0
885149780258635777	0
	0
	0
885149798730530817	0
885149780606943232	1
885149968968933376	1
885149967031160835	0
885149935787757569	0
885149921665568772	0
885149923137781760	0
885149925155254273	2
885149992490594304	0
885149942456758275	1
885150043812106240	0
885150006482804737	0
885150231872106496	0
885150082571669504	0
885150091241193476	0
885150065639251968	-1
885150240352948224	1
885150270312894464	0
885150339363680256	0
	0
	0
	0
	0
885150257658691584	1
	0
885150291083091969	-3
885150388843950080	1
	0
	0
885150414164852738	1
885150388009226240	0
885150299702341632	1
	0
	0
885150346087157764	0
885150479759572993	0
885150444825268225	-1
885150644713271296	0
885150599762894848	0
885150560336400385	1
885150659015839745	0
885150628829429761	0
885150647154343936	1
885150659112292352	2
885150748312559616	0
885150702074548224	0
885150661259776000	1
885150613478223872	1
885150660584407041	1
885150509266608130	0
885150712371585028	0
885150722299449344	0
885150692024954881	0
885150785876746240	0
885150798132506624	1
885150891011190785	2
885150784509411328	-3
885150766117376001	0
885150846895476736	0
885150941569220608	0
885150942621990912	0
885150784815591424	0
885150885986406400	0
885150965757865988	1
	0
	0
	0
885150983843713025	0
885150982149111810	1
885151000553820161	0
885150981222223872	1
885150991787716608	0
885150970988163073	2
885151015946899457	0
885151017192390656	1
885151098146783232	0
885151082921553920	1
885151094611070977	1
885151126022234113	0
885151119680425984	1
885151149741002752	0
885151181760327680	0
885151107974148096	0
885151229747318784	2
885151264333549568	2
885151218980577280	1
885151165280903170	0
885151329500385280	0
885151291877588993	1
	0
885151385817423876	0
885151275796529153	1
885151429169643520	1
885151374501179392	-1
885151364556476417	0
885151446525775872	1
	0
885151342230220800	0
885151466473836544	0
885151470450085888	0
885151322189836288	0
885151486056988672	0
885151502884634625	0
885151576624689152	1
885151616982290433	0
885151669218037760	2
885151625043730432	-2
	0
885151630643134464	0
885151655888646144	0
885151657461460994	4
885151754345644032	4
885151682723692545	0
885151676868378624	0
885151671583621120	1
885151769742893061	-1
885151689350668288	0
885151679070445569	0
885151632174002176	0
885151670858113025	1
885151771932405760	0
885151772922306561	1
	0
885151727351189504	0
885151725488820224	-1
885151785706553344	1
885151799484854274	0
885151799388143617	0
885151805327495169	0
885151806778744833	0
885151794564915201	1
885151803507175424	0
885151808263475200	0
885151809823813633	0
885151948286152704	2
885151850470805505	0
885151865134043137	0
885151814315855872	-1
885151824172519424	1
885151908339621889	0
885151919962017793	1
	0
	0
885151948449755136	-1
	0
	0
	0
	0
	0
	0
885151937083170816	-1
885151960495730688	0
885152005957832704	1
885152013390151680	0
885151825799782401	0
885151977226870784	0
885152126057533440	0
885152052015484929	1
885152150522916865	0
885152089730674689	2
885152105329303552	3
885152184479784961	0
885152096466632704	1
885152089520955393	0
885152108999315458	0
885152205959028736	0
885152213944991744	-1
885152080155029504	0
885152235700834305	2
885152307297570817	0
885152344547229696	2
885152358023536644	-1
885152491960229890	2
885152500470480896	-1
885152494124498944	2
885152460821737477	0
885152432187166720	0
885152387358490624	0
885152586243883008	1
	0
	0
885152599380504580	0
885152557194203139	0
885152636084731905	-3
885152566966878208	0
885152561115910144	1
885152614522003458	0
	0
	0
885152642242052096	0
885152575556911104	2
885152736781754368	0
885152745463918592	0
885152602408857600	2
885152690652807168	1
885152791609651200	3
885152775448940544	0
885152725952065537	0
885152771581804548	0
885152760982888448	0
885152781493035008	-2
885152963693596674	1
885152834500653056	0
885152918948769792	0
885152981787844610	0
885152811478126592	0
885152839504240640	0
885152966155669504	1
885152971113218050	0
885152973713756160	0
	0
	0
885152990813933568	1
	0
885153026088071170	0
	0
	0
	0
885153041883824129	0
885152863969841152	1
885153073026433026	0
885153086758584322	0
885153056895242240	1
885153187916783617	0
885153201078579205	0
	0
	0
	0
	0
	0
885153199409254400	0
885153155465363457	2
885153048510832642	0
	0
885153281667944449	1
885153218954752001	1
885153105440108544	1
885153227712458752	0
	0
	0
885153082212003840	-2
885153268736954368	0
885153322944126976	1
885153334667218946	2
885153438832533506	0
885153493367087105	0
885153384897970176	0
	0
885153514313351171	0
	0
885153418603626497	0
	0
	0
	0
	0
	0
885153366724272129	0
885153535528124417	1
885153578603741186	0
885153688981053440	-2
885153654252163072	-2
885153603421425664	0
885153657989320704	0
	0
	0
	0
	0
	0
	0
885153616406958084	0
885153562375966720	4
885153684321165312	-1
885153755452383232	2
885153693531852800	0
	0
	0
	0
	0
	0
	0
885153668760309760	1
885153743834152965	1
885153798565625856	0
	0
	0
	0
	0
	0
	0
885153788205686784	2
885153779783532544	0
	0
	0
	0
	0
	0
	0
885153806073376768	0
885153725886730240	0
885153700595073024	4
885153765183107075	0
	0
	0
	0
	0
	0
	0
885153724565516289	0
	0
	0
	0
	0
	0
	0
885153760711987200	0
	0
885153746401075200	0
	0
	0
	0
	0
	0
	0
885153792311701504	0
	0
885153977028837376	0
885153945181708290	0
	0
	0
	0
	0
	0
	0
885153954992201728	0
	0
	0
	0
	0
885153915234377729	0
885153953310056449	0
	0
	0
	0
	0
	0
	0
885153954904059905	-1
885153826071658496	0
885154031013945344	0
	0
	0
	0
885153999456018432	0
	0
	0
	0
	0
	0
	0
885153875480719360	1
885153824842948608	2
885153985463701504	0
885154007542616064	1
885154061170991108	0
885153920166883328	1
885154027398467584	-1
885154033492795392	-1
885154044460888065	-1
885154116900712449	1
885154118591012864	0
	0
	0
	0
	0
	0
	0
885154156197142528	1
885154084193304577	0
885154125142409216	1
	0
	0
	0
	0
	0
	0
	0
885154201013276672	2
885154197909516289	0
885154202745536512	0
885154153374371842	0
	0
	0
	0
	0
	0
	0
885154314016215040	0
	0
	0
	0
	0
	0
	0
885154175977390082	2
885154267228667905	2
885154252712284161	2
885154277609660421	0
885154289907372033	0
885154281954975744	0
	0
	0
885154283116785667	1
885154397038292993	0
885154483935772672	2
885154327886692354	0
885154464281374723	0
885154348136845313	0
	0
	0
	0
	0
	0
	0
885154367355138048	1
885154461651419136	0
885154325294612481	0
885154492060229633	0
885154491368185857	-1
885154413412843521	2
885154426423529472	1
885154563229175808	0
885154534653403136	0
885154579154964481	0
	0
	0
	0
	0
	0
885154605461643264	0
885154640693743617	0
885154676034994177	1
	0
885154696138289152	0
885154622762926081	1
885154622238859264	1
885154683169390593	0
885154675707846656	0
885154647450759168	0
885154732226093056	1
885154756733304832	2
885154756645277696	0
885154718812692480	1
885154796189233154	0
885154799179747328	0
	0
	0
	0
	0
	0
	0
885154804519096320	0
885154740082016256	2
885154713913761792	0
885154809728421888	0
885154825658392576	0
885154845027696641	1
885155031242113024	1
885154886249316353	1
	0
885154902300913664	0
885154979534778368	0
885154873578328064	0
885154923691814912	0
885154993245966336	0
	0
885154910232354816	0
	0
	0
	0
	0
	0
	0
885154833610620928	-1
885155079472414720	-1
	0
	0
	0
	0
	0
885155036287848448	0
885155043795775489	0
885155050552799233	0
	0
	0
	0
	0
	0
	0
885155052050141185	0
885155144509292553	0
	0
885155203703615489	0
885155173747654656	0
885155212226375681	0
885155166239981572	0
885155167976468481	0
885155192320258049	0
885155163815784448	0
885155191103926272	0
885155217460875266	3
885155224872247296	1
885155273652011008	2
885155259710148608	0
885155308837982209	0
885155295613399040	-1
885155362072125441	1
885155379356815361	0
885155389259599872	0
885155364785750016	1
	0
	0
885155456133550080	0
	0
	0
	0
	0
	0
	0
885155456741769217	0
885155528225296384	1
885155431756124160	0
885155575776116736	0
885155364840378368	0
	0
	0
	0
	0
	0
	0
885155578535964672	0
885155530234368000	0
885155578250711041	1
	0
885155764754579457	0
885155637910523904	1
885155670374440960	0
	0
	0
	0
	0
	0
	0
885155701269696514	-1
885155622483886081	1
885155702246969344	1
885155652934537217	0
885155722593538048	1
885155640573915137	-1
885155835516780547	0
885155769733328896	-1
885155803694551040	1
885155786434936833	0
885155813119086592	0
885155823667867648	0
885156004366778372	0
885155927703277569	0
885155875983380480	1
885156089356070913	0
885156099791486978	0
885155889791074305	0
885155998306115586	0
885155863694118913	1
885156080048844802	0
885156121786413057	-2
885156144435658752	0
885156195857817600	2
885156245019140096	-1
885156210772770816	1
	0
	0
885156119391424513	1
885156191684505600	1
885156165281345537	0
885156124999254017	0
	0
885156249330995200	0
885156255689576448	1
885156159128260608	1
885156267861430274	0
885156279974592513	0
885156315089297408	0
885156304540585985	0
885156328502681603	-2
885156255148498944	0
885156313935859713	1
885156299121586176	0
885156349600038912	2
885156502855720960	0
	0
	0
	0
	0
	0
	0
885156448384188420	2
885156414582345728	3
885156449160179712	0
	0
885156398484647941	2
885156363080486913	0
	0
885156496211922946	2
885156485055078400	2
885156427471499264	0
885156426682966017	0
	0
	0
	0
	0
	0
	0
885156533637705732	0
885156593968525312	-1
885156600775942144	0
885156538805084161	0
885156624867962880	-1
885156700004786182	1
885156645973757953	0
885156707852308481	2
885156688164249601	1
885156700101193729	-1
885156726705713153	0
885156864949977088	1
885156849896566784	0
885156763082915841	0
885156733169152002	0
885156846738264065	1
885156785140772868	0
885156699534917634	0
885156661580759042	0
885156650704920577	0
885156873422417921	4
885156959279644673	2
885156975373430784	0
885156993329246210	-1
	0
	0
	0
	0
	0
885157021691064326	1
	0
885156951038070784	0
	0
	0
	0
885156952694820864	0
885157048056500225	0
	0
	0
	0
	0
	0
	0
885157056042459136	0
885157123927232514	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
	0
885157034353721344	2
885157104088211457	0
885157147683811328	0
885157139152596992	0
885157212171239425	0
	0
	0
	0
	0
	0
	0
885157210891923462	0
	0
885157235298578432	0
	0
	0
	0
	0
885157254919589888	0
885157252142964740	0
	0
	0
	0
	0
885157206638948352	0
885157214763315200	0
885157316278013954	0
885157344254074881	0
885157330022793217	1
885157344354676737	-1
885157509325086721	0
885157461988126720	0
885157469848317958	0
885157508234588163	0
885157487783137280	0
885157439699644417	2
885157449199693828	2
885157460239110144	0
	0
885157541562470402	1
885157446926446592	0
	0
	0
	0
	0
	0
	0
885157530497937409	-1
885157568007503873	0
	0
	0
	0
	0
	0
	0
885157569035194369	0
	0
	0
885157524244246529	2
885157540807487488	0
885157529772318721	0
885157588425375748	0
885157622596464641	0
885157538353774592	-1
885157593898864640	1
885157700149137409	1
885157793019383808	2
885157772526051329	0
885157656247365632	1
885157735511339008	0
885157828167688192	0
885157794193825793	0
885157728850673668	0
	0
	0
	0
	0
	0
	0
885157802057977858	3
885157841866280961	0
885157878100881408	1
885157854621171712	-1
885157863999520770	0
885157887991001088	0
885157879120105474	0
885157951878696961	0
885158060880166912	0
	0
	0
885158056945909760	0
	0
	0
885158014256386049	-1
885158030085697537	0
885158032396759041	1
	0
885157981880541184	0
885158003204399104	4
885158083529453568	1
	0
	0
885158062310531072	0
885158093708865537	0
	0
	0
	0
	0
885158140571987968	0
885158106543665152	0
885158082283786242	0
885158249447792640	-1
885158151343001601	0
	0
	0
	0
	0
	0
	0
885158348093616129	2
885158183228014592	0
885158297237692417	2
885158213653495808	0
885158348026519553	0
885158198998691840	1
885158275515379715	0
885158290589589504	0
885158383329964032	0
885158364417851392	0
885158453790068736	1
885158424308264960	0
	0
	0
885158446827540482	0
885158575575896067	0
885158472219840515	0
885158628235370496	1
885158525135187968	0
885158420919222273	0
885158676994150400	0
885158678491430912	0
885158764193742848	0
885158734875561985	0
885158693821706241	0
	0
	0
	0
	0
	0
	0
885158673353408514	2
885158702646530048	0
885158703359504384	0
885158685487620096	3
885158712268255233	1
885158783869177856	0
885158819348787200	2
885158822129659904	-1
885158803473395712	0
885158771244150784	0
885158840962097152	0
885158818442870786	0
885158843394740224	0
885158908213559296	0
	0
	0
	0
	0
	0
	0
885158934948040704	1
885158943269507073	0
	0
	0
	0
	0
885159043064528896	0
885159030435565570	0
885158988354027520	0
885158951901306880	0
885158991487262721	-1
885158909543157761	0
885159059690844160	0
885159021132394496	1
885159052313063430	0
885159062983389184	0
885159089608601600	0
885159098852966402	0
885159131509919744	0
885159117421150208	2
885159063612514304	-1
	0
	0
	0
885159101717774336	0
885159062031273984	0
885159132009025537	0
885159156088537089	0
885159140150185985	0
885159178058248192	0
885159168327471104	1
885159196454465536	0
885159282232000512	0
885159228926832640	0
885159296702566400	-2
885159307322503168	0
	0
885159224224993280	0
885159247427903490	0
885159310111760389	0
885159387731505152	0
885159339442528256	0
885159344144252929	0
885159369566015488	0
	0
	0
	0
	0
	0
	0
885159379225518080	0
885159358723760130	0
885159340277157888	0
885159399685226496	1
885159302922678273	0
885159347021647872	0
885159369662509057	1
885159432488923138	0
885159560352333825	0
885159539317899265	0
885159580799574016	0
885159497764876288	2
885159531864608768	-2
885159525233422338	1
885159492966645761	0
885159627054342144	0
885159658046070784	0
	0
885159629323464706	-4
885159902112624640	0
885159736664104960	0
885159699326398464	1
885159806142689286	0
	0
	0
	0
	0
885159866721083393	0
885159832067723264	0
	0
	0
885159848974974976	0
885159960161681410	0
885159930998730752	0
	0
	0
885159956315611137	0
885160132488966146	0
885160069633126400	-1
885160043242373120	-1
885160177485393920	-1
885160003308580864	0
885160102063419396	0
	0
	0
885159989655912448	1
885160157155557376	0
	0
	0
	0
	0
	0
	0
885159964959883265	0
885160293936050176	0
885160384717606914	1
885160184330543105	1
885160336936120320	-1
885160359040102402	0
885160348671672320	-1
885160281327927296	0
885160420637650944	0
885160287283884033	0
885160364463144961	0
885160433753214977	0
885160535716757507	1
885160444553506816	-2
	0
885160435812626432	0
885160448181534723	0
885160443223953408	0
885160491269705728	2
885160499406675968	0
885160545103396864	1
885160577152282629	0
885160532835225600	0
885160581015228416	0
885160507442855937	2
885160648417652736	0
885160537050554368	0
	0
	0
	0
	0
	0
	0
885160539042848768	2
885160641027350529	1
885160723449622529	1
885160890680700928	0
885160775018565633	0
885160707544809474	-1
885160722690437122	-1
885160766881583104	-1
885160892333252608	1
	0
885160738276487168	1
885160838277074945	0
885160923505332224	2
885160942505472000	0
885160932246204416	1
885160906874867712	0
885160930123935744	0
885160943239540736	0
	0
	0
	0
	0
	0
	0
885160983785877505	0
	0
885161072566644738	0
885160997417349120	2
885160989246861312	0
885161046293585920	1
885161015251529729	0
885161082083569666	-1
885161045886726144	0
885161076786159618	1
885161139197313024	0
885161197082947584	0
885161158449221638	1
885161188606316544	0
885161146298359808	-1
885161185984860160	0
885161162039545857	1
885161434430287873	2
885161271842283521	1
885161422015139840	2
885161353534681088	0
885161403182714881	1
885161387915345920	0
885161332626030592	2
885161361386475520	0
885161654270533632	1
885161459793227776	0
885161455938568193	2
885161532589355008	1
885161565619662853	0
885161521306681344	0
885161635945607169	0
885161455498260480	0
885161485630156800	1
	0
	0
885161486422855681	0
885161676567433216	0
885161655784570882	3
885161674868748289	0
885161701842276352	0
885161656724180994	2
885161655621103618	1
	0
885161690005995521	-1
885161710788759553	0
885161857300008961	1
	0
	0
885161755286089728	0
885161841558736896	3
885161886278397954	2
885161894822195200	0
885161923167363074	0
885161841307119616	0
885161841302937600	0
885161864845504512	0
885161941257334788	0
885161960836390913	2
885161972345524224	0
885162015911800839	-1
885162058425282561	4
885162005174378497	0
885162220048482305	0
885162110510039040	1
	0
885161992205500416	1
885162043308998656	0
885162129791361028	0
885162081607200768	0
885162058613915652	0
885162063601037313	2
885162156399964160	0
885162105422442497	0
885162081842016256	0
885162165946200065	-1
885162134501568513	0
885162404295868419	0
885162380199690242	0
885162297156677632	1
885162410704809985	0
885162357009371136	0
885162405969481729	0
885162392455401472	2
885162385580969985	0
885162327112380417	0
885162242421006337	0
885162434234855424	0
885162428346118144	0
885162460415758337	0
885162479570927616	0
	0
885162486353334273	0
885162643006377985	0
885162584277753857	1
885162552426188800	0
885162515197345796	1
885162663369740288	3
885162677525467137	0
885162543244824576	2
885162690859151360	0
	0
	0
	0
	0
885162596923568128	0
887376891400732672	2
887376973009473537	1
887376988826210305	0
887376887059795968	0
887376771657715712	-2
887376849755676672	0
887377057671413761	0
887377069688201217	0
	0
887376820705910790	0
887377003292372995	0
887376775969484800	0
	0
	0
	0
887377104760918017	0
887376944647372800	0
887377047500226560	0
887377007918669828	2
887377102302961666	2
887377084112359424	0
887377205340360704	0
	0
	0
887377317676425217	1
887377112923033600	0
887377018580602880	0
887377404145975296	0
887377519900545024	1
887377355135692808	0
887377502095765504	0
	0
	0
	0
887377728898572288	0
887377972612747266	-1
887377483707953152	0
887377209144610816	0
887377501684736000	0
887377346025664512	-2
887377440879898624	0
887377772246700032	1
887377114474962952	0
